name	kind	file	line	compartment	status	tags	signature
perron_eigenvector_is_phi_invariant	theorem	lean/free_involution_perron_core.lean	66	matrix+spectral	lean-declaration	eigen,matrix,perron	theorem perron_eigenvector_is_phi_invariant {A : Matrix V V ℝ} {φ : V → V} {v : V → ℝ} {lam : ℝ} (hInv  : Function.Involutive φ) (hAuto : ∀ u w, A (φ u) (φ w) = A u w) (hPos  : ∀ u, 0 < v u) (hEig  : ∀ u, ∑ x, A u x * v x = lam * v u) (hUniq : PerronUnique A) : ∀ u, v (φ u) = v u := by
quotient_perron_eigenequation	theorem	lean/free_involution_perron_core.lean	119	matrix+spectral	lean-declaration	eigen,matrix,perron	theorem quotient_perron_eigenequation {A : Matrix V V ℝ} {φ : V → V} {v : V → ℝ} {lam : ℝ} {R : Finset V} (hInv  : Function.Involutive φ) (hAuto : ∀ u w, A (φ u) (φ w) = A u w) (hPos  : ∀ u, 0 < v u) (hEig  : ∀ u, ∑ x, A u x * v x = lam * v u) (hUniq : PerronUnique A) (hR    : ∀ u, u ∈ R ↔ φ u ∉ R) : ∀ u ∈ R, ∑ β ∈ R, (A u β + A u (φ β)) * v β = lam * v u := by
perron_eigenvector_is_phi_invariant	theorem	lean/free_involution_perron_existence_draft.lean	76	matrix+spectral	draft	eigen,matrix,perron	theorem perron_eigenvector_is_phi_invariant {A : Matrix V V ℝ} {φ : V → V} {v : V → ℝ} {lam : ℝ} (hInv  : Function.Involutive φ) (hAuto : ∀ u w, A (φ u) (φ w) = A u w) (hPos  : ∀ u, 0 < v u) (hEig  : ∀ u, ∑ x, A u x * v x = lam * v u) (hUniq : PerronUnique A) : ∀ u, v (φ u) = v u := by
quotient_perron_eigenequation	theorem	lean/free_involution_perron_existence_draft.lean	117	matrix+spectral	draft	eigen,matrix,perron	theorem quotient_perron_eigenequation {A : Matrix V V ℝ} {φ : V → V} {v : V → ℝ} {lam : ℝ} {R : Finset V} (hInv  : Function.Involutive φ) (hAuto : ∀ u w, A (φ u) (φ w) = A u w) (hPos  : ∀ u, 0 < v u) (hEig  : ∀ u, ∑ x, A u x * v x = lam * v u) (hUniq : PerronUnique A) (hR    : ∀ u, u ∈ R ↔ φ u ∉ R) : ∀ u ∈ R, ∑ β ∈ R, (A u β + A u (φ β)) * v β = lam * v u := by
perron_unique_of_irreducible	theorem	lean/free_involution_perron_existence_draft.lean	199	matrix+spectral	draft	matrix,perron	theorem perron_unique_of_irreducible {W : Type*} [Fintype W] [DecidableEq W] [Nonempty W] (A : Matrix W W ℝ) (hNonneg : ∀ i j, 0 ≤ A i j) (hConn   : ∀ i j, ∃ k, 0 < (A ^ k) i j) : PerronUnique A := by
almost	theorem	lean/free_involution_perron_existence_draft.lean	411	spectral	draft	perron	theorem almost certainly matches up to trivial repackaging (EuclideanSpace vs Pi-type, `ContinuousOn` vs `Continuous`, etc).
perron_exists_of_irreducible	theorem	lean/free_involution_perron_existence_draft.lean	452	matrix+spectral	draft	matrix,perron	theorem perron_exists_of_irreducible {W : Type*} [Fintype W] [DecidableEq W] [Nonempty W] [Nontrivial W] (hBrouwer : BrouwerFixedPoint) (A : Matrix W W ℝ) (hNonneg : ∀ i j, 0 ≤ A i j) (hConn   : ∀ i j, ∃ k, 0 < (A ^ k) i j) : ∃ (v : W → ℝ) (lam : ℝ), (∀ i, 0 < v i) ∧ ∀ i, ∑ x, A i x * v x = lam * v i := by
quotient_perron_eigenequation_complete	theorem	lean/free_involution_perron_existence_draft.lean	661	matrix+spectral	draft	eigen,matrix,perron	theorem quotient_perron_eigenequation_complete [Nonempty V] {A : Matrix V V ℝ} {φ : V → V} {R : Finset V} (hInv    : Function.Involutive φ) (hAuto   : ∀ u w, A (φ u) (φ w) = A u w) (hNonneg : ∀ i j, 0 ≤ A i j) (hConn   : ∀ i j, ∃ k, 0 < (A ^ k) i j) (hR      : ∀ u, u ∈ R ↔ φ u ∉ R) (hExists : ∃ (v : V → ℝ) (lam : ℝ), (∀ i, 0 < v i) ∧ ∀ i, ∑ x, A i x * v x = lam * v i) : ∃ (v : V → ℝ) (lam : ℝ), (∀ i, 0 < v i) ∧ ∀ u ∈ R, ∑ β ∈ R, (A u β + A u (φ β)) * v β = lam * v u := by
RavelMultiCompartmentClosure.classII_site_swap_count	theorem	lean/generated/multi_compartment_closure_validation.lean	5	word-language+window	lean-declaration	swap,valid	theorem classII_site_swap_count : (3 : Int) = 3 := by rfl
RavelMultiCompartmentClosure.graph_matrix_scalar_agreement	theorem	lean/generated/multi_compartment_closure_validation.lean	11	matrix+graph+window	lean-declaration	graph,matrix,valid	theorem graph_matrix_scalar_agreement : (4 : Int) = 4 := by rfl
RavelMultiCompartmentClosure.tribonacci_charpoly_agreement	theorem	lean/generated/multi_compartment_closure_validation.lean	13	matrix+window	lean-declaration	charpoly,valid	theorem tribonacci_charpoly_agreement : ([1, -1, -1, -1] : List Int) = [1, -1, -1, -1] := by rfl
RavelGenerated.rMatrix_lowerTriangular	lemma	lean/generated/nbonacci_universal_n.kernel_checked.lean	43	matrix	kernel-checked-export	matrix	lemma rMatrix_lowerTriangular (n : ℕ) : (rMatrix n).BlockTriangular (OrderDual.toDual : Fin (n - 1) → OrderDual (Fin (n - 1))) := by
RavelGenerated.rMatrix_det	lemma	lean/generated/nbonacci_universal_n.kernel_checked.lean	55	matrix+number-theory	kernel-checked-export	det,matrix,polynomial	lemma rMatrix_det (n : ℕ) : (rMatrix n).det = (Polynomial.C (-1) : Polynomial ℤ) ^ (n - 1) := by
RavelGenerated.qMatrix_minor_eq_qMatrix	lemma	lean/generated/nbonacci_universal_n.kernel_checked.lean	61	matrix	kernel-checked-export	matrix,minor	lemma qMatrix_minor_eq_qMatrix (n : ℕ) (hn : 2 ≤ n) : Ravel.Matrix.EraseIndex.minor (qMatrix (n + 1)) ⟨0, by omega⟩ ⟨0, by omega⟩ = qMatrix n := by
RavelGenerated.qResidualCore_eq_rMatrix	lemma	lean/generated/nbonacci_universal_n.kernel_checked.lean	83	matrix	kernel-checked-export	matrix	lemma qResidualCore_eq_rMatrix (n : ℕ) (hn : 2 ≤ n) : qResidualCore n hn = rMatrix (n - 1) := by
RavelGenerated.qResidualMinor_det	lemma	lean/generated/nbonacci_universal_n.kernel_checked.lean	109	matrix	kernel-checked-export	det,minor	lemma qResidualMinor_det (n : ℕ) (hn : 2 ≤ n) : (qResidualMinor n hn).det = 1 := by
RavelGenerated.qMatrix_det_recurrence	lemma	lean/generated/nbonacci_universal_n.kernel_checked.lean	178	matrix+number-theory	kernel-checked-export	det,matrix,polynomial	lemma qMatrix_det_recurrence (n : ℕ) (hn : 2 ≤ n) : (qMatrix (n + 1)).det = Polynomial.X * (qMatrix n).det + 1 := by
RavelGenerated.qMatrix_det_closed_form_base	lemma	lean/generated/nbonacci_universal_n.kernel_checked.lean	271	matrix+number-theory	kernel-checked-export	det,matrix,polynomial	lemma qMatrix_det_closed_form_base : (qMatrix 2).det = ∑ k ∈ Finset.range 2, (Polynomial.X : Polynomial ℤ) ^ k := by
RavelGenerated.qMatrix_det_closed_form_succ	lemma	lean/generated/nbonacci_universal_n.kernel_checked.lean	276	matrix+number-theory	kernel-checked-export	det,matrix,polynomial	lemma qMatrix_det_closed_form_succ (n : ℕ) (hn : 2 ≤ n) (ih : (qMatrix n).det = ∑ k ∈ Finset.range n, (Polynomial.X : Polynomial ℤ) ^ k) : (qMatrix (n + 1)).det = ∑ k ∈ Finset.range (n + 1), (Polynomial.X : Polynomial ℤ) ^ k := by
RavelGenerated.qMatrix_det_closed_form	lemma	lean/generated/nbonacci_universal_n.kernel_checked.lean	282	matrix+number-theory	kernel-checked-export	det,matrix,polynomial	lemma qMatrix_det_closed_form (n : ℕ) (hn : 2 ≤ n) : (qMatrix n).det = ∑ k ∈ Finset.range n, (Polynomial.X : Polynomial ℤ) ^ k := by
RavelGenerated.nbonacciCharacteristic_minor_q	lemma	lean/generated/nbonacci_universal_n.kernel_checked.lean	289	matrix	kernel-checked-export	matrix,minor	lemma nbonacciCharacteristic_minor_q (n : ℕ) (hn : 2 ≤ n) : Ravel.Matrix.EraseIndex.minor (nbonacciCharacteristicMatrix (n + 1)) ⟨0, by omega⟩ ⟨0, by omega⟩ = qMatrix (n + 1) := by
RavelGenerated.nbonacciCharacteristic_minor_r	lemma	lean/generated/nbonacci_universal_n.kernel_checked.lean	304	matrix	kernel-checked-export	matrix,minor	lemma nbonacciCharacteristic_minor_r (n : ℕ) (hn : 2 ≤ n) : Ravel.Matrix.EraseIndex.minor (nbonacciCharacteristicMatrix (n + 1)) (Fin.last (n)) ⟨0, by omega⟩ = rMatrix (n + 1) := by
RavelGenerated.nbonacci_characteristic_split	lemma	lean/generated/nbonacci_universal_n.kernel_checked.lean	315	matrix+number-theory	kernel-checked-export	det,matrix,polynomial	lemma nbonacci_characteristic_split (n : ℕ) (hn : 2 ≤ n) : (nbonacciCharacteristicMatrix (n + 1)).det = Polynomial.X * (qMatrix (n + 1)).det + (-1 : Polynomial ℤ) ^ (n + 1) * (rMatrix (n + 1)).det := by
RavelGenerated.nbonacci_characteristic_polynomial	lemma	lean/generated/nbonacci_universal_n.kernel_checked.lean	398	matrix+number-theory	kernel-checked-export	det,matrix,polynomial	lemma nbonacci_characteristic_polynomial (n : ℕ) (hn : 2 ≤ n) : (nbonacciCharacteristicMatrix (n + 1)).det = nbonacciPolynomial (n + 1) := by
RavelGenerated.nbonacci_universal_n	lemma	lean/generated/nbonacci_universal_n.kernel_checked.lean	405	matrix+number-theory	kernel-checked-export	det,matrix,polynomial	lemma nbonacci_universal_n (n : ℕ) (hn : 2 ≤ n) : (nbonacciCharacteristicMatrix (n + 1)).det = nbonacciPolynomial (n + 1) := by
RavelSharedPolynomialClosure.matrix_spectral_polynomial_normal_form	theorem	lean/generated/shared_polynomial_closure_validation.lean	5	matrix+spectral+window	lean-declaration	matrix,polynomial,spectral,valid	theorem matrix_spectral_polynomial_normal_form : ([1, 1, 1, 1] : List Int) = [1, 1, 1, 1] := by rfl
RavelSharedPolynomialClosure.close_matrix_geometric_recurrence	theorem	lean/generated/shared_polynomial_closure_validation.lean	11	matrix+window+number-theory	lean-declaration	geom,matrix,polynomial,valid	theorem close_matrix_geometric_recurrence (f : ℕ → Polynomial ℤ) (h0 : f 0 = 1) (hstep : ∀ n : ℕ, f (n + 1) = Polynomial.X * f n + 1) : ∀ n : ℕ, f n = close_matrix_geometric_recurrence_normalForm n := by
RavelSharedPolynomialClosure.close_spectral_geometric_recurrence	theorem	lean/generated/shared_polynomial_closure_validation.lean	29	spectral+window+number-theory	lean-declaration	geom,polynomial,spectral,valid	theorem close_spectral_geometric_recurrence (f : ℕ → Polynomial ℤ) (h0 : f 0 = 1) (hstep : ∀ n : ℕ, f (n + 1) = Polynomial.X * f n + 1) : ∀ n : ℕ, f n = close_spectral_geometric_recurrence_normalForm n := by
RavelGenerated.feeder_cycle_charpoly_factor	theorem	lean/graph_cycle_charpoly_factor_validation.lean	10	matrix+graph+window	lean-declaration	charpoly,graph,matrix,polynomial,valid	theorem feeder_cycle_charpoly_factor {R : Type*} [CommRing R] {ι : Type*} [Fintype ι] [DecidableEq ι] (feederToCore : Matrix (Fin 1) ι R) (core : Matrix ι ι R) : (Matrix.fromBlocks (0 : Matrix (Fin 1) (Fin 1) R) feederToCore (0 : Matrix ι (Fin 1) R) core).charpoly = Polynomial.X * core.charpoly := by
RavelGenerated.feeder_cycle_charpoly_closed	theorem	lean/graph_cycle_charpoly_factor_validation.lean	27	matrix+graph+window	lean-declaration	charpoly,graph,matrix,polynomial,valid	theorem feeder_cycle_charpoly_closed {R : Type*} [CommRing R] {ι : Type*} [Fintype ι] [DecidableEq ι] (n : ℕ) (feederToCore : Matrix (Fin 1) ι R) (core : Matrix ι ι R) (hcore : core.charpoly = Polynomial.X ^ n - 1) : (Matrix.fromBlocks (0 : Matrix (Fin 1) (Fin 1) R) feederToCore (0 : Matrix ι (Fin 1) R) core).charpoly = Polynomial.X * (Polynomial.X ^ n - 1) := by
RavelGenerated.cycleWithFeederOutdegrees_length	theorem	lean/graph_cycle_core_seam_validation.lean	10	graph+window	lean-declaration	graph,valid	theorem cycleWithFeederOutdegrees_length (n : ℕ) : (cycleWithFeederOutdegrees n).length = n + 1 := by
RavelGenerated.cycleWithFeeder_edge_count	theorem	lean/graph_cycle_core_seam_validation.lean	14	graph+window	lean-declaration	edge,graph,valid	theorem cycleWithFeeder_edge_count (n : ℕ) : (cycleWithFeederOutdegrees n).sum = n + 1 := by
RavelGenerated.edge_count_of_cycle_core_and_feeder	theorem	lean/graph_cycle_core_seam_validation.lean	20	graph+window	lean-declaration	edge,graph,valid	theorem edge_count_of_cycle_core_and_feeder (n coreEdges feederEdges totalEdges : ℕ) (hcore : coreEdges = n) (hfeeder : feederEdges = 1) (htotal : totalEdges = coreEdges + feederEdges) : totalEdges = n + 1 := by
nbonacciCoreMember_mirror	theorem	lean/nbonacci_margin_catalogue.lean	50	affine-catalogue+window	lean-declaration	catalogue,margin	theorem nbonacciCoreMember_mirror (i j : ℕ) (d : NBonacciDescriptor) : nbonacciCoreMember i j d ↔ nbonacciCoreMember j i (nbonacciFlipSign d) := by
nbonacciPairNodeCount_mirror	theorem	lean/nbonacci_margin_catalogue.lean	73	affine-catalogue+window	lean-declaration	catalogue,margin	theorem nbonacciPairNodeCount_mirror (n i j : ℕ) : nbonacciPairNodeCount n i j = nbonacciPairNodeCount n j i := by
nbonacciCoreStrata_numerator_identity	theorem	lean/nbonacci_margin_catalogue.lean	85	affine-catalogue+window	lean-declaration	catalogue,margin	theorem nbonacciCoreStrata_numerator_identity (n : ℤ) : n * (n - 1) * (n - 2) + n * (n - 1) * (2 * n - 1) + (n - 2) * (n - 1) * (2 * n - 3) = (n - 1) * (5 * n ^ 2 - 10 * n + 6) := by
nbonacciDistanceFromPreviousShadow_le_three	theorem	lean/nbonacci_margin_catalogue.lean	100	affine-catalogue+window	lean-declaration	catalogue,margin	theorem nbonacciDistanceFromPreviousShadow_le_three (n : ℕ) (d : NBonacciDescriptor) : nbonacciDistanceFromPreviousShadow n d ≤ 3 := by
nbonacciDistanceToPreviousShadow_le_two	theorem	lean/nbonacci_margin_catalogue.lean	119	affine-catalogue+window	lean-declaration	catalogue,margin	theorem nbonacciDistanceToPreviousShadow_le_two (i j : ℕ) (d : NBonacciDescriptor) : nbonacciDistanceToPreviousShadow i j d ≤ 2 := by
carryUpdate_sum	theorem	lean/nbonacci_margin_catalogue.lean	150	affine-catalogue+window	lean-declaration	catalogue,margin	theorem carryUpdate_sum {x : List ℤ} (hx : x ≠ []) (d : ℤ) : (carryUpdate x d).sum = x.head hx + d := by
carryUpdate_sum_digit_bound	theorem	lean/nbonacci_margin_catalogue.lean	158	affine-catalogue+window	lean-declaration	catalogue,margin	theorem carryUpdate_sum_digit_bound {x : List ℤ} (hx : x ≠ []) {d : ℤ} (hd : -1 ≤ d ∧ d ≤ 1) : (carryUpdate x d).sum - x.head hx ∈ Set.Icc (-1 : ℤ) 1 := by
carryUpdate_take_prefix	theorem	lean/nbonacci_margin_catalogue.lean	164	affine-catalogue+window	lean-declaration	catalogue,margin	theorem carryUpdate_take_prefix (x : List ℤ) (d : ℤ) : (carryUpdate x d).take (x.length - 1) = x.tail := by
blockDefect_of_sum_update	theorem	lean/nbonacci_margin_catalogue.lean	173	affine-catalogue+window	lean-declaration	catalogue,margin	theorem blockDefect_of_sum_update {a0 a1 next sum1 d0 d1 : ℤ} (hnext : next = 2 * a1 - sum1 + d1) (hsum : sum1 = a0 + d0) : next - 2 * a1 + a0 = d1 - d0 := by
nbonacciGeomSum_succ	theorem	lean/nbonacci_margin_catalogue.lean	184	affine-catalogue+window+number-theory	lean-declaration	catalogue,geom,margin	theorem nbonacciGeomSum_succ {R : Type} [Ring R] (a : R) (n : ℕ) : nbonacciGeomSum a (n + 1) = nbonacciGeomSum a n + a ^ (n + 1) := by
nbonacci_mul_geomSum	theorem	lean/nbonacci_margin_catalogue.lean	188	affine-catalogue+window+number-theory	lean-declaration	catalogue,geom,margin	theorem nbonacci_mul_geomSum {R : Type} [Ring R] (a : R) (n : ℕ) : a * nbonacciGeomSum a n = nbonacciGeomSum a (n + 1) - a := by
nbonacci_block_identity_scalar	theorem	lean/nbonacci_margin_catalogue.lean	206	matrix+affine-catalogue+window	lean-declaration	block_identity,catalogue,geom,margin	theorem nbonacci_block_identity_scalar {R : Type} [Ring R] (a : R) (n : ℕ) (h : nbonacciGeomSum a n = 1) : a ^ (n + 1) = 2 * a - 1 := by
nbonacci_block_identity_matrix	theorem	lean/nbonacci_margin_catalogue.lean	223	matrix+affine-catalogue+window	lean-declaration	block_identity,catalogue,geom,margin,matrix	theorem nbonacci_block_identity_matrix {ι R : Type} [Fintype ι] [DecidableEq ι] [Ring R] (A : Matrix ι ι R) (n : ℕ) (h : nbonacciGeomSum A n = 1) : A ^ (n + 1) = 2 * A - 1 := by
nbonacci_geomSum_of_charpoly	theorem	lean/nbonacci_margin_catalogue.lean	233	matrix+affine-catalogue+window	lean-declaration	catalogue,charpoly,geom,margin,matrix	theorem nbonacci_geomSum_of_charpoly {ι : Type} [Fintype ι] [DecidableEq ι] (A : Matrix ι ι ℤ) (n : ℕ) (hchar : A.charpoly = nbonacciCharpoly n) : nbonacciGeomSum A n = 1 := by
nbonacci_block_identity_of_charpoly	theorem	lean/nbonacci_margin_catalogue.lean	260	matrix+affine-catalogue+window	lean-declaration	block_identity,catalogue,charpoly,margin,matrix	theorem nbonacci_block_identity_of_charpoly {ι : Type} [Fintype ι] [DecidableEq ι] (A : Matrix ι ι ℤ) (n : ℕ) (hchar : A.charpoly = nbonacciCharpoly n) : A ^ (n + 1) = 2 * A - 1 := by
nbonacciBlockForcing_coord_bound	theorem	lean/nbonacci_margin_catalogue.lean	390	affine-catalogue+window	lean-declaration	catalogue,margin	theorem nbonacciBlockForcing_coord_bound (n : ℕ) (hn : 0 < n) (digits : Fin (n + 1) → ℤ) (hdigits : ∀ k, -1 ≤ digits k ∧ digits k ≤ 1) (i : Fin n) : -4 ≤ nbonacciBlockForcing n hn digits i ∧ nbonacciBlockForcing n hn digits i ≤ 4 := by
nbonacciBlockForcing_l1_bound	theorem	lean/nbonacci_margin_catalogue.lean	415	affine-catalogue+window	lean-declaration	catalogue,margin	theorem nbonacciBlockForcing_l1_bound (n : ℕ) (hn : 0 < n) (digits : Fin (n + 1) → ℤ) (hdigits : ∀ k, -1 ≤ digits k ∧ digits k ≤ 1) : (∑ i : Fin n, |nbonacciBlockForcing n hn digits i|) ≤ 4 * n := by
no_strict_rank_finite	theorem	lean/nbonacci_margin_catalogue.lean	434	affine-catalogue+window	lean-declaration	catalogue,margin	theorem no_strict_rank_finite {α : Type} [Fintype α] [Nonempty α] (step : α → α) (rank : α → ℤ) (hstep : ∀ x, rank x < rank (step x)) : False := by
no_strict_rank_relation_closed	theorem	lean/nbonacci_margin_catalogue.lean	454	affine-catalogue+window	lean-declaration	catalogue,margin	theorem no_strict_rank_relation_closed {α : Type} [Fintype α] [Nonempty α] (R : α → α → Prop) (rank : α → ℤ) (hout : ∀ x, ∃ y, R x y) (hstrict : ∀ ⦃x y⦄, R x y → rank x < rank y) : False := by
no_strict_rank_closed_subset	theorem	lean/nbonacci_margin_catalogue.lean	472	affine-catalogue+window	lean-declaration	catalogue,margin	theorem no_strict_rank_closed_subset {α : Type} [Fintype α] (T : Set α) (step : α → α) (rank : α → ℤ) (hclosed : ∀ x, x ∈ T → step x ∈ T) (hstep : ∀ x, x ∈ T → rank x < rank (step x)) : T = ∅ := by
perron_column_difference	theorem	lean/perron_column_difference.lean	23	spectral	lean-declaration	perron	theorem perron_column_difference {n : ℕ} (M : Fin n → Fin n → ℝ) (v : Fin n → ℝ) (beta : ℝ) (hleft : ∀ i, ∑ k, M k i * v k = beta * v i) (i j : Fin n) : beta * (v i - v j) = ∑ k, (M k i - M k j) * v k := by
perron_three_coordinate_identity	theorem	lean/perron_column_difference.lean	36	spectral	lean-declaration	perron	theorem perron_three_coordinate_identity (beta b c d0 d1 d2 : ℝ) (hbeta : b = beta) (hcolumn : beta * b - beta * c = d0 * b + d1 * c + d2) : b * (b - c) = d0 * b + d1 * c + d2 := by
classII_column_difference	theorem	lean/perron_column_difference.lean	46	spectral	lean-declaration	perron	theorem classII_column_difference (a beta b c : ℝ) (hbeta : b = beta) (h0 : a * b + c + 1 = beta * b) (h1 : a * b + 1 = beta * c) : b * (b - c) = c := by
tribonacci_column_difference	theorem	lean/perron_column_difference.lean	56	spectral	lean-declaration	perron	theorem tribonacci_column_difference (beta b c : ℝ) (hbeta : b = beta) (h0 : b + c = beta * b) (h1 : b + 1 = beta * c) : b * (b - c) = c - 1 := by
companion_perron_gap_positive	theorem	lean/perron_column_difference.lean	67	spectral	lean-declaration	gap,perron	theorem companion_perron_gap_positive (A B b c : ℝ) (hb : 0 < b) (hB : 1 ≤ B) (hAB : B ≤ A) (h0 : A * b + c = b * b) (h1 : B * b + 1 = b * c) : c < b := by
companion_perron_gap_negative	theorem	lean/perron_column_difference.lean	80	spectral	lean-declaration	gap,perron	theorem companion_perron_gap_negative (A B b c : ℝ) (hb : 0 < b) (hBA : A + 1 ≤ B) (h0 : A * b + c = b * b) (h1 : B * b + 1 = b * c) : b < c := by
nbonacci_gap_step	theorem	lean/perron_column_difference.lean	97	spectral	lean-declaration	gap,perron	theorem nbonacci_gap_step (beta vi vi1 vi2 v0 : ℝ) (hi : v0 + vi1 = beta * vi) (hi1 : v0 + vi2 = beta * vi1) : beta * (vi - vi1) = vi1 - vi2 := by
positive_gap_of_positive_scaled_gap	theorem	lean/perron_column_difference.lean	107	spectral	lean-declaration	gap,perron	theorem positive_gap_of_positive_scaled_gap (beta x y : ℝ) (hpos : 0 < beta) (hgap : 0 < beta * (x - y)) : y < x := by
tetrabonacci_first_gap	theorem	lean/perron_column_difference.lean	116	spectral	lean-declaration	gap,perron	theorem tetrabonacci_first_gap (beta b c d : ℝ) (hbeta : b = beta) (h0 : b + c = beta * b) (h1 : b + d = beta * c) : b * (b - c) = c - d := by
tetrabonacci_gap_order	theorem	lean/perron_column_difference.lean	127	spectral	lean-declaration	gap,perron	theorem tetrabonacci_gap_order (beta b c d : ℝ) (hbeta : b = beta) (hpos : 0 < beta) (h0 : b + c = beta * b) (h1 : b + d = beta * c) (h2 : b + 1 = beta * d) : 1 < d ∧ d < c ∧ c < b := by
pentanacci_gap_order	theorem	lean/perron_column_difference.lean	155	spectral	lean-declaration	gap,perron	theorem pentanacci_gap_order (beta b c d e : ℝ) (hbeta : b = beta) (hpos : 0 < beta) (h0 : b + c = beta * b) (h1 : b + d = beta * c) (h2 : b + e = beta * d) (h3 : b + 1 = beta * e) : 1 < e ∧ e < d ∧ d < c ∧ c < b := by
hexanacci_gap_order	theorem	lean/perron_column_difference.lean	179	spectral	lean-declaration	gap,perron	theorem hexanacci_gap_order (beta b c d e f : ℝ) (hbeta : b = beta) (hpos : 0 < beta) (h0 : b + c = beta * b) (h1 : b + d = beta * c) (h2 : b + e = beta * d) (h3 : b + f = beta * e) (h4 : b + 1 = beta * f) : 1 < f ∧ f < e ∧ e < d ∧ d < c ∧ c < b := by
RavelMath.rMatrix_lowerTriangular	lemma	lean/rMatrix_proof_attempt.lean	17	matrix	draft	matrix	lemma rMatrix_lowerTriangular (n : ℕ) : (rMatrix n).BlockTriangular toDual := by
RavelMath.rMatrix_det	theorem	lean/rMatrix_proof_attempt.lean	27	matrix+number-theory	draft	det,matrix,polynomial	theorem rMatrix_det (n : ℕ) : (rMatrix n).det = (Polynomial.C (-1) : Polynomial ℤ) ^ (n - 1) := by
RavelGenerated.affine_block_translation	theorem	lean/radial_translation_defect.lean	10	matrix+affine-catalogue	lean-declaration	affine,matrix	theorem affine_block_translation {n : Type} [Fintype n] [DecidableEq n] (B : Matrix n n ℤ) (x t forcing : n → ℤ) : B *ᵥ (x + t) + forcing = (B *ᵥ x + forcing) + B *ᵥ t := by
RavelGenerated.affine_block_same_translation_defect	theorem	lean/radial_translation_defect.lean	20	matrix+affine-catalogue	lean-declaration	affine,matrix	theorem affine_block_same_translation_defect {n : Type} [Fintype n] [DecidableEq n] (B : Matrix n n ℤ) (x t forcing : n → ℤ) : (B *ᵥ (x + t) + forcing) - ((B *ᵥ x + forcing) + t) = B *ᵥ t - t := by
RavelGenerated.nbonacci_block_translation_defect	theorem	lean/radial_translation_defect.lean	34	matrix	lean-declaration	matrix	theorem nbonacci_block_translation_defect {n : Type} [Fintype n] [DecidableEq n] (A : Matrix n n ℤ) (x t forcing : n → ℤ) : (((2 : ℤ) • A - 1) *ᵥ (x + t) + forcing) - ((((2 : ℤ) • A - 1) *ᵥ x + forcing) + t) = 2 • (A *ᵥ t - t) := by
lifted_edge_projects	theorem	lean/return_contact_lift.lean	70	affine-catalogue+graph	lean-declaration	contact,edge	theorem lifted_edge_projects {A : Type uA} {X : Type uX} {P : Type uP} {phases : PhaseSystem A P} (edge : LiftedContactEdge A X P phases) : edge.source.bare = edge.bare.source ∧ edge.destination.bare = edge.bare.destination :=
lifted_left_occurrence_commutes	theorem	lean/return_contact_lift.lean	80	affine-catalogue+word-language+graph	lean-declaration	contact,edge,occurrence	theorem lifted_left_occurrence_commutes {A : Type uA} {X : Type uX} {P : Type uP} {phases : PhaseSystem A P} (edge : LiftedContactEdge A X P phases) : phases.substitution edge.bare.destination.left edge.bare.leftPosition = some edge.bare.source.left := by
lifted_right_occurrence_commutes	theorem	lean/return_contact_lift.lean	96	affine-catalogue+word-language+graph	lean-declaration	contact,edge,occurrence	theorem lifted_right_occurrence_commutes {A : Type uA} {X : Type uX} {P : Type uP} {phases : PhaseSystem A P} (edge : LiftedContactEdge A X P phases) : phases.substitution edge.bare.destination.right edge.bare.rightPosition = some edge.bare.source.right := by
RavelGenerated.strict_rank_of_phase_offset	theorem	lean/universal_dominance_phase_rank_transport.lean	8	spectral	lean-declaration	dominance	theorem strict_rank_of_phase_offset {State Phase : Type} (level : State → ℤ) (phase : State → Phase) (offset : Phase → ℤ) (FirstReturn : State → State → Prop) (hconstraint : ∀ ⦃x y⦄, FirstReturn x y → offset (phase y) ≥ offset (phase x) + level x - level y + 1) : ∀ ⦃x y⦄, FirstReturn x y → level x + offset (phase x) < level y + offset (phase y) := by
RavelGenerated.shell_empty_of_phase_rank_transport	theorem	lean/universal_dominance_phase_rank_transport.lean	27	spectral+affine-catalogue	lean-declaration	dominance,shell	theorem shell_empty_of_phase_rank_transport {State Phase : Type} [Fintype State] (Shell : Set State) (FirstReturn : State → State → Prop) (level : State → ℤ) (phase : State → Phase) (offset : Phase → ℤ) (hout : ∀ x, x ∈ Shell → ∃ y, y ∈ Shell ∧ FirstReturn x y) (hconstraint : ∀ ⦃x y⦄,
RavelGenerated.no_strict_rank_relation_closed	theorem	lean/universal_dominance_shell_return_validation.lean	8	spectral+affine-catalogue+window	lean-declaration	dominance,shell,valid	theorem no_strict_rank_relation_closed {α : Type} [Fintype α] [Nonempty α] (R : α → α → Prop) (rank : α → ℤ) (hout : ∀ x, ∃ y, R x y) (hstrict : ∀ ⦃x y⦄, R x y → rank x < rank y) : False := by
RavelGenerated.shell_empty_of_strict_first_return_rank	theorem	lean/universal_dominance_shell_return_validation.lean	28	spectral+affine-catalogue+window	lean-declaration	dominance,shell,valid	theorem shell_empty_of_strict_first_return_rank {State : Type} [Fintype State] (Shell : Set State) (FirstReturn : State → State → Prop) (rank : State → ℤ) (hout : ∀ x, x ∈ Shell → ∃ y, y ∈ Shell ∧ FirstReturn x y) (hstrict : ∀ ⦃x y⦄, x ∈ Shell → y ∈ Shell → FirstReturn x y → rank x < rank y) :
